Order ID,Order Date,Ship Date,customer Name,Customer ID,Customer Segment,product ID,Category,Product Name,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,payment Mode,Delivery Status,supplier Name,supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1105,01-02-2024,02-02-2024,Jeffrey Kidd,CUST247,Corporate,PROD2396,Grocery,Cooking Oil,West,California,Edwardland,10,3601,5,34209.5,24041.2,10168.3,Credit Card,Cancelled,"Parker, Ford and Pierce",isabellam@oconnor.org,4,Yes,50
ORD1106,05-01-2026,07-01-2026,Eric Mills,CUST186,Home Office,PROD1551,Office Supplies,Notbook,West,West Virginia,Melissamouth,1,1598,15,1358.3,1216.47,141.83,Net Banking,Returned,Wright-Nelson,michaelalvarez@alvarado-french.com,20,No,0
ORD1107,10-07-2025,16-07-2025,Brenda Hunt,CUST972,Consumer,PROD9049,Electronics,Headphones,West,South Dakota,Port Jessica,9,3798,15,29054.7,24277.58,4777.12,UPI,Cancelled,Wright-Mcgee,dennishurst@bryan.com,6,Yes,25
ORD1108,23-09-2025,24-09-2025,Bryan Johnson,CUST813,Consumer,PROD4963,Furniture,Dining Table,South,Vermont,Smithmouth,7,4271,15,25412.45,16606.46,8805.99,Net Banking,Returned,"White, Sweeney and Humphrey",olivia44@thomas.com,4,Yes,45
ORD1109,08-01-2026,12-01-2026,Emily Ferguson,CUST119,Corporate,PROD6238,Office Supplies,Notbook,North,Hawaii,East Amyland,10,4202,20,33616,26426.64,7189.36,Credit Card,Cancelled,Jones-Wilson,erowe@smith.com,5,Yes,43
ORD1110,08-12-2025,12-12-2025,Charles West,CUST403,Home Office,PROD3502,Grocery,Rice Bag,East,Texas,North Todd,7,1103,15,6562.85,4533.74,2029.11,Credit Card,Returned,"Yoder, Thomas and Alvarez",riley58@morales.com,21,No,0
ORD1111,08-10-2025,10-10-2025,Matthew Lewis,CUST290,Home Office,PROD1213,Grocery,Sugar,East,Alaska,Markside,7,4223,10,26604.9,22539.78,4065.12,Cash,Delivered,"Robinson, Bailey and Sullivan",walshsteven@young.com,22,No,0
ORD1112,04-06-2024,11-06-2024,Hannah Robinson,CUST733,Corporate,PROD5462,Furniture,Office Chair,North,Wisconsin,Jonesshire,5,4335,10,19507.5,13908.81,5598.69,Cash,Pending,White LLC,esimmons@white-moore.net,34,No,0
ORD1113,21-06-2025,26-06-2025,Michael Palmer,CUST428,Consumer,PROD3532,Electronics,Headphones,South,North Carolina,Mooreview,3,3622,10,9779.4,7768.79,2010.61,Net Banking,Cancelled,Brady-Kim,cparks@miller-fisher.info,42,No,0
ORD1114,23-09-2025,25-09-2025,Christopher James,CUST150,Corporate,PROD1868,Furniture,Dining Table,South,Maryland,Lake Jonathan,9,454,0,4086,2939.95,1146.05,Net Banking,Cancelled,Carroll-Richards,yangjacqueline@martinez.com,43,No,0
ORD1115,30-06-2025,03-07-2025,Kenneth Booth,CUST259,Corporate,PROD9350,Office Supplies,Stepler,West,Michigan,South Anthony,4,4373,5,16617.4,10566.77,6050.63,UPI,Returned,Carter PLC,jenna65@taylor.info,15,No,0
ORD1116,01-03-2025,07-03-2025,Stephen Golden,CUST273,Corporate,PROD2760,Electronics,Mouse,West,Wyoming,Lake Patrickbury,7,953,10,6003.9,4951.71,1052.19,Credit Card,Returned,Ray PLC,jessicawright@kelly.com,15,No,0
ORD1117,06-11-2024,09-11-2024,Ryan Walker,CUST321,Home Office,PROD3824,Furniture,Bookshelf,North,Michigan,New David,1,1972,20,1577.6,1043.75,533.85,Cash,Cancelled,Rogers-Taylor,ericpham@boyd.com,10,No,0
ORD1118,08-04-2024,12-04-2024,Mrs. Lisa Wright MD,CUST837,Consumer,PROD9433,Office Supplies,Calculator,West,Kansas,Perkinsland,5,3848,0,19240,13544.24,5695.76,Credit Card,Cancelled,"Wright, Shannon and Valentine",renee51@wells.biz,27,No,0
ORD1119,09-03-2024,11-03-2024,Tamara Anderson,CUST359,Home Office,PROD2253,Office Supplies,Stepler,East,South Dakota,Huntberg,5,4329,20,17316,15172.02,2143.98,Net Banking,Delivered,Mckee Inc,caleb20@clark-ruiz.com,22,No,0
ORD1120,23-12-2024,26-12-2024,Dawn Brown,CUST446,Home Office,PROD9421,Office Supplies,File Folder,North,Michigan,New Bailey,2,4550,10,8190,5770.19,2419.81,Cash,Cancelled,Sosa and Sons,orhodes@clark-perry.com,11,No,0
ORD1121,24-02-2025,28-02-2025,Kathleen Reilly,CUST442,Home Office,PROD4483,Furniture,Dining Table,South,Illinois,Cassidyville,2,4241,0,8482,7384.44,1097.56,Cash,Returned,"Spencer, Scott and Johnson",peverett@adams-webb.info,29,No,0
ORD1122,14-11-2024,15-11-2024,Kristy Franklin,CUST766,Corporate,PROD5339,Office Supplies,File Folder,East,Minnesota,East Rodneychester,9,3296,20,23731.2,20986.55,2744.65,Credit Card,Delivered,"Landry, Cross and Nelson",bowencrystal@mccann-clarke.net,44,No,0
ORD1123,19-08-2025,26-08-2025,Lisa Strickland,CUST295,Consumer,PROD8893,Grocery,Cooking Oil,West,Arizona,South Mariashire,10,4652,15,39542,28427.31,11114.69,Cash,Pending,"Garcia, Ferguson and Hopkins",joseph78@smith.com,24,No,0
ORD1124,12-12-2025,15-12-2025,Michael Thomas,CUST430,Corporate,PROD2619,Furniture,Bookshelf,North,Delaware,Chapmanberg,10,2724,10,24516,16233.29,8282.71,UPI,Delivered,"Price, Oneill and Duncan",richard28@cobb.biz,3,Yes,21
ORD1125,14-03-2025,15-03-2025,Eric Rivera,CUST707,Home Office,PROD8883,Furniture,Office Chair,East,Washington,West Vanessastad,2,3175,20,5080,3453.6,1626.4,Cash,Cancelled,"Blair, Torres and Gregory",carpenterrobert@copeland-martin.com,41,No,0
ORD1126,08-07-2025,15-07-2025,Kelsey Cox,CUST666,Home Office,PROD4317,Furniture,Dining Table,North,Louisiana,Smithside,9,894,20,6436.8,5305.92,1130.88,Cash,Cancelled,Shepherd-Robinson,brendanflowers@anderson.com,31,No,0
ORD1127,15-08-2025,18-08-2025,Adam Ferguson,CUST873,Home Office,PROD4489,Electronics,Mouse,East,Oregon,Carpenterbury,9,3677,0,33093,26884.55,6208.45,Cash,Cancelled,Cox Ltd,sherrykim@meyers.biz,5,Yes,33
ORD1128,02-05-2024,06-05-2024,Trevor Lopez,CUST787,Home Office,PROD5967,Grocery,Smacks,South,Delaware,Jasmineton,6,3988,15,20338.8,15256.46,5082.34,Credit Card,Delivered,Ferguson-Stafford,lpotts@huerta.com,10,No,0
ORD1129,17-10-2024,23-10-2024,John Green,CUST289,Home Office,PROD6259,Office Supplies,Calculator,West,New Hampshire,Lauratown,4,2818,5,10708.4,6649.21,4059.19,Cash,Pending,Johnson LLC,anthonywatson@chavez.com,28,No,0
ORD1130,03-05-2024,08-05-2024,Melissa Macdonald,CUST142,Home Office,PROD3665,Furniture,Bookshelf,West,Iowa,Stacytown,3,4716,15,12025.8,10236.23,1789.57,Net Banking,Pending,Sheppard-Gross,pruittanthony@stevens.com,41,No,0
ORD1131,02-01-2025,07-01-2025,Mr. Dennis Green II,CUST611,Corporate,PROD9068,Grocery,Smacks,East,Kansas,West Williamshire,5,706,10,3177,2168.19,1008.81,Cash,Delivered,"Ortega, Evans and Palmer",yrivera@velazquez.com,3,Yes,44
ORD1132,10-03-2024,12-03-2024,Diana Mcclure,CUST497,Corporate,PROD3993,Electronics,Monitor,South,Maine,Heathermouth,2,1192,15,2026.4,1582.9,443.5,Credit Card,Delivered,Parker-Patton,bjennings@hopkins-cruz.com,48,No,0
ORD1133,01-10-2025,08-10-2025,Alexander Savage,CUST393,Consumer,PROD7883,Electronics,Keyboard,West,Alaska,West Jasonbury,3,1540,20,3696,2822.1,873.9,Credit Card,Cancelled,"Schmitt, Blackburn and Reynolds",rachelmiller@myers.info,8,Yes,29
ORD1134,18-10-2024,20-10-2024,Patricia Mckay,CUST300,Corporate,PROD6518,Grocery,Smacks,West,Ohio,Port Elizabethmouth,7,2014,0,14098,8946.08,5151.92,Credit Card,Delivered,Franklin-Miller,frederickedwards@coleman.biz,31,No,0
ORD1135,17-10-2024,21-10-2024,Diane Grant,CUST853,Home Office,PROD2247,Furniture,Dining Table,South,Indiana,Port Edgarview,8,1887,15,12831.6,9840.46,2991.14,Cash,Delivered,Hoover-Meyer,bhouse@deleon.net,13,No,0
ORD1136,19-05-2024,23-05-2024,Maria Anderson,CUST455,Corporate,PROD1744,Office Supplies,Calculator,East,New Mexico,South Angelaburgh,7,2833,10,17847.9,11419.18,6428.72,Net Banking,Cancelled,Harrington Group,hillelizabeth@welch-mcdonald.info,42,No,0
ORD1137,15-11-2024,19-11-2024,Debbie Olson,CUST511,Consumer,PROD6014,Grocery,Rice Bag,West,North Carolina,Debraport,6,3488,10,18835.2,15012.39,3822.81,Cash,Delivered,"Stewart, Thompson and Phillips",jonreed@green.com,38,No,0
ORD1138,04-12-2024,11-12-2024,Victor Hawkins,CUST510,Consumer,PROD5534,Electronics,Laptop,East,Texas,Tuckerside,1,3907,10,3516.3,2779.89,736.41,Cash,Pending,Mata-Li,ashleymitchell@hendricks-rivera.net,3,Yes,35
ORD1139,20-01-2026,21-01-2026,Emily Snyder,CUST134,Consumer,PROD2552,Grocery,Sugar,West,Arkansas,Catherineshire,1,661,15,561.85,442.91,118.94,Credit Card,Pending,Floyd Inc,ystuart@jones.net,26,No,0
ORD1140,02-09-2025,03-09-2025,Jill Dodson,CUST897,Consumer,PROD6434,Office Supplies,Pen,South,Arizona,Port Michaelville,8,2039,0,16312,12163.84,4148.16,Cash,Cancelled,Campos-Bush,priggs@park-martinez.biz,5,Yes,24
ORD1141,18-06-2025,20-06-2025,Amy Strickland,CUST445,Corporate,PROD3347,Furniture,Office Chair,North,Washington,West Lindaberg,3,3123,0,9369,8338.39,1030.61,Cash,Returned,Maldonado-Yang,richard05@weaver.com,47,No,0
ORD1142,31-12-2024,04-01-2025,Rachel Williams,CUST903,Consumer,PROD4012,Grocery,Juice Pack,West,Utah,Port Kimburgh,6,4157,5,23694.9,15691.46,8003.44,Cash,Pending,Ellison PLC,michelle76@prince.com,30,No,0
ORD1143,24-11-2025,29-11-2025,Ashley Greene,CUST826,Home Office,PROD1601,Furniture,Dining Table,North,Alaska,West Wesley,3,644,5,1835.4,1189.4,646,UPI,Delivered,"Martin, Salazar and Guerrero",stephanie71@smith-lee.com,41,No,0
ORD1144,08-10-2024,15-10-2024,Alfred Gomez,CUST495,Consumer,PROD1723,Furniture,Study Table,South,Ohio,East Charlesmouth,7,3361,0,23527,15515.88,8011.12,Cash,Cancelled,Wilson PLC,vbenson@wallace.com,30,No,0
ORD1145,28-04-2025,01-05-2025,Steven Estrada,CUST130,Corporate,PROD6566,Office Supplies,Stepler,South,Minnesota,Lake Kenneth,4,3007,20,9622.4,7067.87,2554.53,UPI,Pending,Johnson Inc,schmidtdavid@martinez.com,41,No,0
ORD1146,09-05-2025,12-05-2025,Peter Wilson,CUST748,Corporate,PROD7368,Office Supplies,Stepler,North,Pennsylvania,Wilsonside,1,2026,15,1722.1,1488.28,233.82,UPI,Returned,"Lozano, Graham and Dillon",todddavis@gomez.org,37,No,0
ORD1147,20-07-2025,23-07-2025,Michael Mills,CUST217,Corporate,PROD1205,Furniture,Bookshelf,West,Wyoming,South Michael,8,1414,20,9049.6,8035.73,1013.87,Cash,Returned,"Malone, Oconnor and Roy",stephanie08@ferrell.biz,15,No,0
ORD1148,01-02-2025,02-02-2025,Jeremiah Strong,CUST930,Consumer,PROD8304,Grocery,Juice Pack,South,New Hampshire,Kevinshire,6,3779,15,19272.9,13487.43,5785.47,UPI,Cancelled,Weber LLC,lauren66@clarke.net,6,Yes,25
ORD1149,16-05-2025,20-05-2025,Leah Dickerson,CUST243,Home Office,PROD3859,Electronics,Headphones,West,California,Goodmanside,1,2294,15,1949.9,1204.3,745.6,UPI,Pending,Gray Ltd,kevinfuller@robertson.com,33,No,0
ORD1150,02-12-2024,03-12-2024,Matthew Adams,CUST388,Consumer,PROD3795,Office Supplies,Stepler,South,Montana,Collierland,3,1985,10,5359.5,3887.78,1471.72,UPI,Delivered,Preston-Donovan,xpham@perez.com,15,No,0
ORD1151,21-04-2024,22-04-2024,Mark Davis,CUST772,Home Office,PROD9703,Grocery,Smacks,West,Idaho,Keithchester,2,1263,0,2526,1758.08,767.92,UPI,Cancelled,Campos-Wilson,michaelweber@wilson.com,27,No,0
ORD1152,29-04-2025,30-04-2025,Linda Wilson,CUST151,Corporate,PROD6041,Office Supplies,Notbook,East,North Carolina,West Danaland,4,1479,5,5620.2,4660.96,959.24,Net Banking,Pending,"Bell, Stewart and Smith",william71@simpson.com,5,Yes,27
ORD1153,03-07-2025,10-07-2025,Carolyn Romero,CUST233,Home Office,PROD9060,Furniture,Sofa,East,Georgia,Jamiemouth,2,1094,0,2188,1356.82,831.18,Credit Card,Returned,"Blackburn, Maldonado and Thomas",davidgonzalez@moore.com,48,No,0
ORD1154,12-08-2025,14-08-2025,Rebecca Hernandez,CUST239,Corporate,PROD9503,Grocery,Smacks,East,Louisiana,Ashleyton,6,3402,10,18370.8,16135.73,2235.07,Credit Card,Returned,"Drake, Sheppard and Quinn",mcguirejoshua@carter.biz,13,No,0
ORD1155,04-02-2025,10-02-2025,Michelle Rollins,CUST341,Consumer,PROD6148,Grocery,Sugar,North,New Jersey,Stevenstown,1,3599,0,3599,2503.17,1095.83,Net Banking,Returned,Gilbert and Sons,lori18@nelson.com,16,No,0
ORD1156,20-08-2024,26-08-2024,Michael Warren,CUST822,Home Office,PROD4382,Furniture,Sofa,South,Indiana,Peterchester,9,4257,10,34481.7,22382.46,12099.24,UPI,Delivered,Wilson-Pace,gcox@sanchez.com,47,No,0
ORD1157,26-06-2024,03-07-2024,Ethan Rodriguez,CUST691,Consumer,PROD9106,Office Supplies,Calculator,North,South Carolina,Sosaland,8,3234,5,24578.4,19028.45,5549.95,Credit Card,Pending,Gray Group,joseph50@nelson-jones.com,32,No,0
ORD1158,26-02-2024,28-02-2024,Derrick Gomez,CUST216,Home Office,PROD4601,Furniture,Dining Table,South,Utah,East Whitney,10,3714,10,33426,23089.78,10336.22,UPI,Returned,"Willis, Clark and Lutz",albertmoore@taylor.com,22,No,0
ORD1159,21-09-2025,24-09-2025,Scott Robbins,CUST638,Corporate,PROD8404,Office Supplies,Calculator,South,Oklahoma,Kellyfort,10,4888,0,48880,31685,17195,Cash,Delivered,"Walker, Best and Ellis",tharrison@solis-porter.net,23,No,0
ORD1160,27-03-2024,02-04-2024,Lisa Lee,CUST253,Consumer,PROD7201,Furniture,Office Chair,West,Minnesota,North Alexander,5,1630,15,6927.5,4829.81,2097.69,Credit Card,Pending,Robinson-Norris,cvillarreal@sanchez.com,48,No,0
ORD1161,20-02-2024,21-02-2024,Billy Collins,CUST564,Home Office,PROD5916,Furniture,Study Table,South,Arkansas,New Morganside,7,3849,5,25595.85,16351.53,9244.32,UPI,Cancelled,"Smith, Thompson and Hernandez",schaeferlisa@johnson.net,39,No,0
ORD1162,11-08-2024,15-08-2024,Ronald Wang,CUST994,Consumer,PROD6505,Grocery,Rice Bag,East,Maine,New Marybury,6,1325,5,7552.5,5115.16,2437.34,Cash,Cancelled,Jones PLC,cynthiasalazar@roberts.com,26,No,0
ORD1163,09-01-2025,15-01-2025,Samuel Rodriguez,CUST549,Home Office,PROD3991,Grocery,Smacks,West,New Jersey,Simpsonshire,3,4897,0,14691,9143.07,5547.93,Net Banking,Cancelled,Joyce LLC,ramosyvonne@aguilar-brown.info,23,No,0
ORD1164,24-11-2025,27-11-2025,John Thornton,CUST715,Home Office,PROD4510,Furniture,Bookshelf,South,Louisiana,West Harry,5,588,0,2940,2163.5,776.5,Credit Card,Cancelled,Ball Ltd,carsonwilliam@alvarez-russell.info,24,No,0
ORD1165,05-10-2024,06-10-2024,Isaiah Martinez,CUST452,Consumer,PROD4894,Grocery,Sugar,West,Rhode Island,Amyfort,9,608,15,4651.2,3510.8,1140.4,Net Banking,Delivered,Hanson-Burton,tracy25@wall-paul.com,0,Yes,48
ORD1166,22-07-2024,25-07-2024,Raven Collins,CUST314,Consumer,PROD7877,Grocery,Juice Pack,South,Connecticut,North Valerieborough,2,3757,5,7138.3,6133.08,1005.22,Net Banking,Cancelled,Marshall-Mills,pricejacob@mcbride.net,0,Yes,23
ORD1167,12-10-2024,13-10-2024,Darlene Cooper,CUST418,Corporate,PROD4029,Electronics,Keyboard,East,Georgia,Nicholetown,3,1371,10,3701.7,2460.19,1241.51,UPI,Cancelled,"Galloway, Owens and Ruiz",hernandezjonathan@haynes.com,19,No,0
ORD1168,14-07-2024,17-07-2024,Emily Salinas,CUST574,Consumer,PROD5821,Furniture,Office Chair,East,California,New Juan,5,1710,10,7695,5597.52,2097.48,Credit Card,Returned,"Mora, Robinson and Taylor",markrivera@burns-little.org,32,No,0
ORD1169,20-03-2025,25-03-2025,Jason Valdez,CUST935,Home Office,PROD4738,Office Supplies,Pen,East,Montana,Billyland,7,1803,15,10727.85,9530.81,1197.04,UPI,Returned,Williams LLC,lyoung@potts-smith.com,3,Yes,25
ORD1170,04-08-2025,06-08-2025,Marvin Watkins,CUST816,Consumer,PROD5919,Grocery,Rice Bag,South,Iowa,Gilbertmouth,7,4277,0,29939,23471.74,6467.26,Credit Card,Returned,"Watkins, Phillips and Anderson",masonmitchell@johns-davis.com,3,Yes,25
ORD1171,18-11-2024,19-11-2024,Tiffany Thomas,CUST646,Consumer,PROD6198,Office Supplies,Pen,East,Mississippi,Murphymouth,1,1263,5,1199.85,910.29,289.56,UPI,Pending,Wells Group,rcamacho@humphrey-hughes.com,50,No,0
ORD1172,27-02-2025,28-02-2025,Sharon Richards,CUST481,Home Office,PROD9636,Furniture,Study Table,South,Georgia,Port Kristin,5,511,5,2427.25,1634.91,792.34,UPI,Cancelled,Hopkins-Santos,amywells@petersen.com,2,Yes,25
ORD1173,15-06-2024,17-06-2024,Gregory Moody,CUST860,Home Office,PROD3043,Grocery,Rice Bag,South,New Jersey,Port Jamie,8,2384,10,17164.8,11373.17,5791.63,Credit Card,Returned,Carlson-Rodriguez,bvargas@moore-martin.biz,2,Yes,24
ORD1174,15-02-2025,21-02-2025,Adam Nelson,CUST133,Consumer,PROD5503,Furniture,Sofa,West,North Dakota,Lindsayborough,1,2034,0,2034,1710.29,323.71,Credit Card,Delivered,Beard-Allen,spencer46@williams-gates.com,47,No,0
ORD1175,02-01-2026,07-01-2026,Daniel Mcclure,CUST430,Corporate,PROD6322,Electronics,Headphones,West,Wisconsin,North Annamouth,5,2223,5,10559.25,7244.73,3314.52,Credit Card,Pending,Roberts Inc,wrightarthur@scott.com,15,No,0
ORD1176,29-10-2024,31-10-2024,Kayla Frank,CUST771,Consumer,PROD1636,Electronics,Laptop,West,Oregon,Lake Anthony,7,3267,20,18295.2,16281,2014.2,Cash,Cancelled,Mann-Martinez,rhenry@neal.info,45,No,0
ORD1177,25-09-2025,02-10-2025,Christopher Durham,CUST449,Consumer,PROD5368,Electronics,Monitor,South,Montana,Lake Ashley,1,3766,15,3201.1,2702.9,498.2,Credit Card,Cancelled,Mooney-Cantu,mayernicholas@davis-hernandez.com,24,No,0
ORD1178,24-01-2025,27-01-2025,Rebecca Hodges,CUST937,Home Office,PROD5651,Electronics,Laptop,South,Montana,East Jonathanstad,10,2337,0,23370,19946.38,3423.62,Credit Card,Pending,"Lynch, Wilson and Jackson",mcopeland@bennett-whitehead.com,26,No,0
ORD1179,22-08-2025,29-08-2025,Diane Duncan,CUST267,Consumer,PROD4582,Electronics,Keyboard,North,West Virginia,New Christopher,6,3114,5,17749.8,10719.93,7029.87,Net Banking,Cancelled,"Boyer, Whitehead and Li",lindseymary@mays.info,14,No,0
ORD1180,11-03-2024,13-03-2024,Andrew Cooper,CUST315,Consumer,PROD4397,Furniture,Dining Table,North,Florida,West James,10,3402,0,34020,29394.15,4625.85,Cash,Cancelled,James Inc,iburgess@mosley.biz,16,No,0
ORD1181,31-12-2025,05-01-2026,Carolyn Coleman,CUST526,Corporate,PROD6053,Furniture,Study Table,West,North Dakota,Lake Melissa,6,3731,10,20147.4,16670.24,3477.16,UPI,Returned,"Wagner, Richardson and Stone",dking@stone.info,7,Yes,20
ORD1182,30-04-2024,06-05-2024,Crystal Perez,CUST381,Home Office,PROD2535,Electronics,Monitor,West,South Dakota,Tinachester,3,4406,10,11896.2,8606.04,3290.16,Credit Card,Delivered,Alexander-Gates,leetodd@avery.com,24,No,0
ORD1183,26-02-2025,04-03-2025,Christian Moore,CUST398,Consumer,PROD2041,Office Supplies,File Folder,East,Hawaii,Port Kimberly,8,4273,15,29056.4,17799.47,11256.93,Credit Card,Delivered,"Sherman, Collins and Mccullough",meyermark@wilson.com,2,Yes,31
ORD1184,08-09-2024,13-09-2024,James Gay,CUST553,Consumer,PROD8575,Office Supplies,File Folder,East,Massachusetts,Grantfort,1,4656,0,4656,2903.4,1752.6,Cash,Returned,Page-Williams,dthomas@potter.net,42,No,0
ORD1185,10-09-2024,17-09-2024,Jessica Miller,CUST568,Corporate,PROD9287,Electronics,Headphones,East,New Mexico,New Nicoleton,9,2573,0,23157,13938.27,9218.73,UPI,Returned,Alexander-Fisher,lopezstephen@hayes-mcneil.com,38,No,0
ORD1186,29-10-2025,02-11-2025,Heidi Choi,CUST573,Consumer,PROD3707,Furniture,Study Table,West,Oregon,South Justin,6,3985,5,22714.5,17282.55,5431.95,UPI,Cancelled,"Shannon, Garza and Irwin",james44@davis.info,38,No,0
ORD1187,30-06-2025,05-07-2025,Carrie Gonzalez,CUST407,Consumer,PROD5145,Furniture,Bookshelf,South,New Jersey,West Timothyberg,9,4892,5,41826.6,31723.49,10103.11,Net Banking,Delivered,"Crawford, Hall and Cameron",aprilherrera@martinez-turner.net,36,No,0
ORD1188,08-03-2024,11-03-2024,Brian Shelton,CUST589,Consumer,PROD6697,Grocery,Smacks,East,Nevada,Dianechester,8,4021,15,27342.8,16457.1,10885.7,Cash,Delivered,Harris Group,porteraaron@hernandez.com,28,No,0
ORD1189,10-07-2024,14-07-2024,Mrs. Linda Henry,CUST526,Corporate,PROD5227,Grocery,Cooking Oil,North,Missouri,Smithville,4,3978,5,15116.4,13301.11,1815.29,Credit Card,Pending,Watts PLC,irussell@hoffman.info,48,No,0
ORD1190,14-01-2025,16-01-2025,Tara Martin,CUST776,Consumer,PROD6822,Office Supplies,Pen,North,Virginia,New Jerry,9,2223,0,20007,16730.37,3276.63,Net Banking,Pending,Salinas PLC,taylorsarah@espinoza.com,19,No,0
ORD1191,09-05-2025,10-05-2025,Deborah Deleon,CUST984,Consumer,PROD2863,Office Supplies,File Folder,South,Arizona,Buchananmouth,8,2671,0,21368,13607.4,7760.6,UPI,Returned,Hoffman PLC,matthewsosa@smith.net,0,Yes,50
ORD1192,14-04-2024,18-04-2024,Joshua Adams,CUST175,Consumer,PROD9988,Furniture,Office Chair,East,Colorado,Millerside,9,1562,15,11949.3,9216.26,2733.04,Credit Card,Returned,"Griffin, James and Peterson",riveraholly@williams.com,31,No,0
ORD1193,27-03-2025,02-04-2025,Joyce Brewer,CUST234,Corporate,PROD1215,Grocery,Sugar,East,Wyoming,Englishland,10,4436,15,37706,30027.86,7678.14,Cash,Pending,Davis and Sons,mayssara@sampson-thompson.com,23,No,0
ORD1194,02-04-2025,05-04-2025,Jamie Williams,CUST924,Home Office,PROD9504,Furniture,Bookshelf,West,Virginia,Lake Timothy,4,602,10,2167.2,1922.42,244.78,Credit Card,Delivered,"Nichols, Johnston and Weaver",gary89@mcfarland.com,18,No,0
ORD1195,24-11-2025,26-11-2025,Jennifer Hebert,CUST717,Consumer,PROD6307,Office Supplies,Calculator,West,Iowa,Reedton,5,3936,0,19680,16760.4,2919.6,UPI,Returned,"Peterson, Ford and Hansen",kevin31@jones-williams.com,11,No,0
ORD1196,24-08-2025,31-08-2025,Michelle Guzman,CUST909,Corporate,PROD2316,Office Supplies,Notbook,East,Alabama,Conniestad,8,715,5,5434,4304.8,1129.2,Net Banking,Cancelled,Jenkins-Garcia,brownbobby@mendoza.info,4,Yes,49
ORD1197,18-09-2025,19-09-2025,Ryan Morgan,CUST722,Corporate,PROD3557,Furniture,Study Table,South,Iowa,North Alan,4,544,10,1958.4,1572.39,386.01,Net Banking,Pending,Davis PLC,andrea65@brown.com,9,Yes,33
ORD1198,15-07-2024,18-07-2024,Christopher Zuniga,CUST251,Corporate,PROD2470,Grocery,Smacks,West,New Jersey,East Alexishaven,5,1404,20,5616,4714.07,901.93,Net Banking,Delivered,"Hardy, Hernandez and Kennedy",dale17@mcguire.biz,34,No,0
ORD1199,31-10-2024,04-11-2024,Rebecca Collins,CUST133,Consumer,PROD6306,Grocery,Sugar,South,Washington,West Jessicahaven,4,4582,15,15578.8,13864.11,1714.69,UPI,Returned,Powell Ltd,aprilrice@williams-miller.com,8,Yes,32
ORD1200,10-01-2025,13-01-2025,Latoya Knight,CUST721,Corporate,PROD7300,Furniture,Study Table,South,North Carolina,Georgemouth,8,4270,15,29036,23112.56,5923.44,UPI,Cancelled,Davis-Snyder,thomasjessica@mercado.info,5,Yes,42
ORD1201,13-03-2024,19-03-2024,Charles Sims,CUST743,Corporate,PROD4102,Grocery,Cooking Oil,South,Utah,Sheppardmouth,3,2820,15,7191,4690.33,2500.67,UPI,Returned,Mendoza PLC,yharris@boyer-dorsey.info,50,No,0
